CHNGIND,CHANGENR,VALUE_NEW,TABNAME,FNAME
U,0000003112,SRM: Ordered,EBAN,SRM_STATUS
U,0000003113,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003114,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003115,00001,EKPO,EBELP
U,0000003116,SRM: Created,EBAN,SRM_STATUS
U,0000003117,SRM: Complete,EBAN,SRM_STATUS
U,0000003118,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003119,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003120,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003121,SRM: Ordered,EBAN,SRM_STATUS
U,0000003122,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003123,00001,EKPO,EBELP
U,0000003124,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003125,SRM: Transfer Failed (E.Sys.),EBAN,SRM_STATUS
U,0000003126,SRM: Created,EBAN,SRM_STATUS
U,0000003127,SRM: Complete,EBAN,SRM_STATUS
U,0000003128,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003129,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003130,SRM: Ordered,EBAN,SRM_STATUS
U,0000003131,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003132,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003133,00001,EKPO,EBELP
U,0000003134,SRM: Created,EBAN,SRM_STATUS
U,0000003135,SRM: Complete,EBAN,SRM_STATUS
U,0000003136,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003137,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003138,SRM: Ordered,EBAN,SRM_STATUS
U,0000003139,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003140,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003141,00001,EKPO,EBELP
U,0000003142,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000003143,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000003144,Vendor creates debit memo,EKPO,UNMAPPED_ACTIVITY
U,0000003145,Cancel Invoice Receipt,EKPO,UNMAPPED_ACTIVITY
U,0000003146,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003147,SRM: Created,EBAN,SRM_STATUS
U,0000003148,SRM: Complete,EBAN,SRM_STATUS
U,0000003149,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003150,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003151,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003152,SRM: Ordered,EBAN,SRM_STATUS
U,0000003153,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003154,00001,EKPO,EBELP
U,0000003155,SRM: Created,EBAN,SRM_STATUS
U,0000003156,SRM: Complete,EBAN,SRM_STATUS
U,0000003157,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003158,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003159,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
I,0000003160,00001,EKPO,EBELP
U,0000003161,SRM: Ordered,EBAN,SRM_STATUS
U,0000003162,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003163,SRM: Created,EBAN,SRM_STATUS
U,0000003164,SRM: Complete,EBAN,SRM_STATUS
U,0000003165,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003166,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003167,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003168,SRM: Ordered,EBAN,SRM_STATUS
U,0000003169,SRM: Change was Transmitted,EBAN,SRM_STATUS
I,0000003170,00001,EKPO,EBELP
U,0000003171,SRM: Created,EBAN,SRM_STATUS
U,0000003172,SRM: Complete,EBAN,SRM_STATUS
U,0000003173,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003174,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003175,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003176,SRM: Ordered,EBAN,SRM_STATUS
I,0000003177,00001,EKPO,EBELP
U,0000003178,SRM: Change was Transmitted,EBAN,SRM_STATUS
U,0000003179,SRM: Created,EBAN,SRM_STATUS
U,0000003180,SRM: Complete,EBAN,SRM_STATUS
U,0000003181,SRM: Awaiting Approval,EBAN,SRM_STATUS
U,0000003182,SRM: Document Completed,EBAN,SRM_STATUS
U,0000003183,SRM: In Transfer to Execution Syst.,EBAN,SRM_STATUS
U,0000003184,SRM: Ordered,EBAN,SRM_STATUS
I,0000003185,00002,EKPO,EBELP
U,0000003186,SRM: Change was Transmitted,EBAN,SRM_STATUS
